x, y
0.8608811748998665, -1.0123440663575207
2.1252336448598133, -0.9780549931421854
3.557543391188251, -1.3748285546339234
4.921495327102804, -1.59035987198746
6.354606141522029, -1.0498987655933643
7.709212283044059, 2.3626804258376333
9.39626168224299, 6.273267585396121
10.759145527369826, 10.440206387564496
11.788518024032044, 14.280582587682058
13.298798397863818, 16.870224021945006
14.970627503337784, 16.426098883155902
15.947663551401869, 10.895761217425381
17.004806408544727, 5.752400235125074
17.794926568758346, 1.0629612696753967
18.52283044058745, -8.025275945398732
19.226969292389853, -18.23688851152766
19.99305740987984, -29.406962314675724
20.852603471295062, -41.62203644438639
21.826969292389855, -47.79896806217752
22.80774365821095, -52.736594605185815
23.859012016021364, -59.019659068643456
24.491855807743658, -47.865913395597936
25.12256341789052, -34.782182744432106
25.850734312416556, -20.201162562863303
26.608811748998665, -6.354908235908824
27.04512683578104, 2.7872118085036903
28.292656875834446, 12.213441316700411
30.019492656875833, 23.669257396642937
31.430440587449933, 14.05198876624649
33.05767690253671, 2.121024100320031
34.34045393858478, -13.957285611651754
36.04218958611482, -33.9363856051205
37.46461949265688, -15.5019267193521
38.77543391188251, 6.054470642022076
